sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO51584,BK-R19B-48,22274,20130121,20130128,20130202,540,1,540
SO51584,HL-U509,22274,20130121,20130128,20130202,35,1,35
SO51585,BK-R64Y-38,19240,20130121,20130128,20130202,1120,1,1120
SO51585,HL-U509-R,19240,20130121,20130128,20130202,35,1,35
SO51586,BK-R89B-44,18207,20130122,20130129,20130203,2443,1,2443
SO51586,BC-R205,18207,20130122,20130129,20130203,9,1,9
SO51586,WB-H098,18207,20130122,20130129,20130203,5,1,5
SO51586,SJ-0194-M,18207,20130122,20130129,20130203,54,1,54
SO51587,BK-R89B-52,25780,20130122,20130129,20130203,2443,1,2443
SO51587,TT-R982,25780,20130122,20130129,20130203,4,1,4
SO51587,TI-R982,25780,20130122,20130129,20130203,33,1,33
SO51588,BK-R89B-48,25769,20130122,20130129,20130203,2443,1,2443
SO51588,TT-R982,25769,20130122,20130129,20130203,4,1,4
SO51588,TI-R982,25769,20130122,20130129,20130203,33,1,33
SO51588,HL-U509-B,25769,20130122,20130129,20130203,35,1,35
SO51589,BK-M68B-38,11401,20130122,20130129,20130203,2295,1,2295
SO51589,HY-1023-70,11401,20130122,20130129,20130203,55,1,55
SO51589,GL-H102-L,11401,20130122,20130129,20130203,24,1,24
SO51590,BK-M68S-42,11271,20130122,20130129,20130203,2320,1,2320
SO51590,TT-M928,11271,20130122,20130129,20130203,5,1,5
SO51590,TI-M823,11271,20130122,20130129,20130203,35,1,35
SO51590,HL-U509-R,11271,20130122,20130129,20130203,35,1,35
SO51591,BK-M68S-38,11175,20130122,20130129,20130203,2320,1,2320
SO51591,FE-6654,11175,20130122,20130129,20130203,22,1,22
SO51592,BK-M68B-38,11082,20130122,20130129,20130203,2295,1,2295
SO51592,TI-M823,11082,20130122,20130129,20130203,35,1,35
SO51593,BK-M68S-46,11036,20130122,20130129,20130203,2320,1,2320
SO51593,HL-U509,11036,20130122,20130129,20130203,35,1,35
SO51594,BK-M68B-38,11104,20130122,20130129,20130203,2295,1,2295
SO51594,TI-M823,11104,20130122,20130129,20130203,35,1,35
SO51594,TT-M928,11104,20130122,20130129,20130203,5,1,5
SO51595,BK-M68S-42,11004,20130122,20130129,20130203,2320,1,2320
SO51595,FE-6654,11004,20130122,20130129,20130203,22,1,22
SO51595,HL-U509-R,11004,20130122,20130129,20130203,35,1,35
SO51596,BK-T44U-60,25087,20130122,20130129,20130203,1215,1,1215
SO51596,HL-U509,25087,20130122,20130129,20130203,35,1,35
SO51597,BK-M68S-42,11453,20130122,20130129,20130203,2320,1,2320
SO51597,HY-1023-70,11453,20130122,20130129,20130203,55,1,55
SO51597,CL-9009,11453,20130122,20130129,20130203,8,1,8
SO51598,BK-T79Y-50,24404,20130122,20130129,20130203,2384,1,2384
SO51599,BK-T79U-60,24405,20130122,20130129,20130203,2384,1,2384
SO51599,HL-U509-B,24405,20130122,20130129,20130203,35,1,35
SO51600,BK-R19B-44,22262,20130122,20130129,20130203,540,1,540
SO51601,BK-R19B-58,25608,20130122,20130129,20130203,540,1,540
SO51602,BK-T79U-54,11439,20130122,20130129,20130203,2384,1,2384
SO51602,HL-U509-R,11439,20130122,20130129,20130203,35,1,35
SO51603,BK-T44U-54,29401,20130122,20130129,20130203,1215,1,1215
SO51603,CA-1098,29401,20130122,20130129,20130203,9,1,9
SO51604,BK-M68S-42,11246,20130123,20130130,20130204,2320,1,2320
SO51604,BC-M005,11246,20130123,20130130,20130204,10,1,10
SO51605,BK-R79Y-48,21056,20130123,20130130,20130204,1701,1,1701
SO51605,TI-R628,21056,20130123,20130130,20130204,25,1,25
SO51605,TT-R982,21056,20130123,20130130,20130204,4,1,4
SO51605,HL-U509-B,21056,20130123,20130130,20130204,35,1,35
SO51606,BK-R79Y-44,21039,20130123,20130130,20130204,1701,1,1701
SO51607,BK-R79Y-40,16799,20130123,20130130,20130204,1701,1,1701
SO51608,BK-M38S-38,13744,20130123,20130130,20130204,769,1,769
SO51608,CL-9009,13744,20130123,20130130,20130204,8,1,8
SO51609,BK-M38S-46,13746,20130123,20130130,20130204,769,1,769
SO51609,TT-M928,13746,20130123,20130130,20130204,5,1,5
SO51609,TI-M602,13746,20130123,20130130,20130204,30,1,30
SO51609,PK-7098,13746,20130123,20130130,20130204,2,1,2
SO51610,BK-M68B-46,11021,20130123,20130130,20130204,2295,1,2295
SO51610,FE-6654,11021,20130123,20130130,20130204,22,1,22
SO51610,HY-1023-70,11021,20130123,20130130,20130204,55,1,55
SO51611,BK-R19B-58,18902,20130123,20130130,20130204,540,1,540
SO51611,BC-R205,18902,20130123,20130130,20130204,9,1,9
SO51611,WB-H098,18902,20130123,20130130,20130204,5,1,5
SO51611,SJ-0194-S,18902,20130123,20130130,20130204,54,1,54
SO51612,BK-M68S-42,11005,20130123,20130130,20130204,2320,1,2320
SO51612,TI-M823,11005,20130123,20130130,20130204,35,1,35
SO51612,TT-M928,11005,20130123,20130130,20130204,5,1,5
SO51612,PK-7098,11005,20130123,20130130,20130204,2,1,2
SO51613,BK-T18U-50,16098,20130123,20130130,20130204,742,1,742
SO51613,BC-R205,16098,20130123,20130130,20130204,9,1,9
SO51613,WB-H098,16098,20130123,20130130,20130204,5,1,5
SO51614,BK-T18U-50,26308,20130123,20130130,20130204,742,1,742
SO51614,SJ-0194-L,26308,20130123,20130130,20130204,54,1,54
SO51615,BK-T79Y-54,24420,20130123,20130130,20130204,2384,1,2384
SO51615,SO-R809-L,24420,20130123,20130130,20130204,9,1,9
SO51616,BK-R19B-52,21466,20130123,20130130,20130204,540,1,540
SO51616,BC-R205,21466,20130123,20130130,20130204,9,1,9
SO51616,WB-H098,21466,20130123,20130130,20130204,5,1,5
SO51616,PK-7098,21466,20130123,20130130,20130204,2,1,2
SO51617,BK-R19B-48,22441,20130123,20130130,20130204,540,1,540
SO51617,BC-R205,22441,20130123,20130130,20130204,9,1,9
SO51617,WB-H098,22441,20130123,20130130,20130204,5,1,5
SO51617,HL-U509-R,22441,20130123,20130130,20130204,35,1,35
SO51617,CA-1098,22441,20130123,20130130,20130204,9,1,9
SO51618,BK-R19B-44,28757,20130123,20130130,20130204,540,1,540
SO51619,BK-R79Y-48,20832,20130124,20130131,20130205,1701,1,1701
SO51619,LJ-0192-M,20832,20130124,20130131,20130205,50,1,50
SO51620,BK-R79Y-48,21040,20130124,20130131,20130205,1701,1,1701
SO51620,TI-R628,21040,20130124,20130131,20130205,25,1,25
SO51620,TT-R982,21040,20130124,20130131,20130205,4,1,4
SO51620,SJ-0194-S,21040,20130124,20130131,20130205,54,1,54
SO51621,BK-M38S-46,17949,20130124,20130131,20130205,769,1,769
SO51621,LJ-0192-X,17949,20130124,20130131,20130205,50,1,50
SO51622,BK-M18B-42,14927,20130124,20130131,20130205,540,1,540
SO51622,FE-6654,14927,20130124,20130131,20130205,22,1,22
SO51622,LJ-0192-S,14927,20130124,20130131,20130205,50,1,50
SO51623,BK-R89B-52,22445,20130124,20130131,20130205,2443,1,2443
SO51623,TI-R982,22445,20130124,20130131,20130205,33,1,33
SO51623,TT-R982,22445,20130124,20130131,20130205,4,1,4
SO51623,PK-7098,22445,20130124,20130131,20130205,2,1,2
SO51623,CL-9009,22445,20130124,20130131,20130205,8,1,8
SO51624,BK-R89R-58,21857,20130124,20130131,20130205,2443,1,2443
SO51624,CA-1098,21857,20130124,20130131,20130205,9,1,9
SO51624,HL-U509-R,21857,20130124,20130131,20130205,35,1,35
SO51625,BK-M18S-44,18957,20130124,20130131,20130205,565,1,565
SO51625,FE-6654,18957,20130124,20130131,20130205,22,1,22
SO51625,PK-7098,18957,20130124,20130131,20130205,2,1,2
SO51626,BK-M18S-44,15554,20130124,20130131,20130205,565,1,565
SO51626,BC-M005,15554,20130124,20130131,20130205,10,1,10
SO51627,BK-T79Y-54,28206,20130124,20130131,20130205,2384,1,2384
SO51627,WB-H098,28206,20130124,20130131,20130205,5,1,5
SO51627,BC-R205,28206,20130124,20130131,20130205,9,1,9
SO51628,BK-R19B-58,19269,20130124,20130131,20130205,540,1,540
SO51629,BK-M68S-42,11444,20130124,20130131,20130205,2320,1,2320
SO51629,FE-6654,11444,20130124,20130131,20130205,22,1,22
SO51629,HL-U509,11444,20130124,20130131,20130205,35,1,35
SO51630,BK-R64Y-38,19199,20130124,20130131,20130205,1120,1,1120
SO51630,BC-R205,19199,20130124,20130131,20130205,9,1,9
SO51630,WB-H098,19199,20130124,20130131,20130205,5,1,5
SO51631,BK-R64Y-42,19211,20130124,20130131,20130205,1120,1,1120
SO51632,BK-R64Y-40,19422,20130124,20130131,20130205,1120,1,1120
SO51633,BK-R64Y-38,19326,20130124,20130131,20130205,1120,1,1120
SO51634,BK-T18U-54,14264,20130124,20130131,20130205,742,1,742
SO51634,BC-R205,14264,20130124,20130131,20130205,9,1,9
SO51635,BK-R89B-52,18242,20130125,20130201,20130206,2443,1,2443
SO51635,TI-R982,18242,20130125,20130201,20130206,33,1,33
SO51635,VE-C304-S,18242,20130125,20130201,20130206,64,1,64
SO51635,TT-R982,18242,20130125,20130201,20130206,4,1,4
SO51636,BK-R89B-58,18238,20130125,20130201,20130206,2443,1,2443
SO51636,BC-R205,18238,20130125,20130201,20130206,9,1,9
SO51637,BK-R79Y-42,24102,20130125,20130201,20130206,1701,1,1701
SO51637,SJ-0194-L,24102,20130125,20130201,20130206,54,1,54
SO51637,GL-H102-S,24102,20130125,20130201,20130206,24,1,24
SO51638,BK-M38S-40,13778,20130125,20130201,20130206,769,1,769
SO51638,LJ-0192-X,13778,20130125,20130201,20130206,50,1,50
SO51639,BK-M38S-46,15630,20130125,20130201,20130206,769,1,769
SO51639,TI-M602,15630,20130125,20130201,20130206,30,1,30
SO51639,TT-M928,15630,20130125,20130201,20130206,5,1,5
SO51639,PK-7098,15630,20130125,20130201,20130206,2,1,2
SO51640,BK-M38S-46,20722,20130125,20130201,20130206,769,1,769
SO51640,LJ-0192-M,20722,20130125,20130201,20130206,50,1,50
SO51641,BK-M68B-38,11339,20130125,20130201,20130206,2295,1,2295
SO51641,HL-U509-R,11339,20130125,20130201,20130206,35,1,35
SO51642,BK-M68S-42,12384,20130125,20130201,20130206,2320,1,2320
SO51642,HY-1023-70,12384,20130125,20130201,20130206,55,1,55
SO51642,SJ-0194-L,12384,20130125,20130201,20130206,54,1,54
SO51643,BK-R89B-44,19361,20130125,20130201,20130206,2443,1,2443
SO51643,HL-U509-B,19361,20130125,20130201,20130206,35,1,35
SO51644,BK-R89B-44,12131,20130125,20130201,20130206,2443,1,2443
SO51645,BK-M18S-48,15552,20130125,20130201,20130206,565,1,565
SO51645,BC-M005,15552,20130125,20130201,20130206,10,1,10
SO51645,WB-H098,15552,20130125,20130201,20130206,5,1,5
SO51645,VE-C304-M,15552,20130125,20130201,20130206,64,1,64
SO51646,BK-M68B-38,11064,20130125,20130201,20130206,2295,1,2295
SO51646,BC-M005,11064,20130125,20130201,20130206,10,1,10
SO51647,BK-M68B-46,11144,20130125,20130201,20130206,2295,1,2295
SO51647,HY-1023-70,11144,20130125,20130201,20130206,55,1,55
SO51647,LJ-0192-X,11144,20130125,20130201,20130206,50,1,50
SO51648,BK-M68B-46,11145,20130125,20130201,20130206,2295,1,2295
SO51648,BC-M005,11145,20130125,20130201,20130206,10,1,10
SO51648,WB-H098,11145,20130125,20130201,20130206,5,1,5
SO51649,BK-M68B-38,11124,20130125,20130201,20130206,2295,1,2295
SO51649,BC-M005,11124,20130125,20130201,20130206,10,1,10
SO51649,WB-H098,11124,20130125,20130201,20130206,5,1,5
SO51650,BK-M68B-42,11011,20130125,20130201,20130206,2295,1,2295
SO51651,BK-M68S-46,11077,20130125,20130201,20130206,2320,1,2320
SO51651,HY-1023-70,11077,20130125,20130201,20130206,55,1,55
SO51652,BK-M68S-38,11450,20130125,20130201,20130206,2320,1,2320
SO51652,TT-M928,11450,20130125,20130201,20130206,5,1,5
SO51652,TI-M823,11450,20130125,20130201,20130206,35,1,35
SO51652,PK-7098,11450,20130125,20130201,20130206,2,1,2
SO51652,CL-9009,11450,20130125,20130201,20130206,8,1,8
SO51653,BK-T79Y-50,29137,20130125,20130201,20130206,2384,1,2384
SO51653,HL-U509-R,29137,20130125,20130201,20130206,35,1,35
SO51654,BK-T79Y-46,24433,20130125,20130201,20130206,2384,1,2384
SO51654,TI-T723,24433,20130125,20130201,20130206,29,1,29
SO51654,TT-T092,24433,20130125,20130201,20130206,5,1,5
SO51654,GL-H102-L,24433,20130125,20130201,20130206,24,1,24
SO51655,BK-R19B-52,21576,20130125,20130201,20130206,540,1,540
SO51655,BC-R205,21576,20130125,20130201,20130206,9,1,9
SO51656,BK-R19B-48,24661,20130125,20130201,20130206,540,1,540
SO51656,VE-C304-M,24661,20130125,20130201,20130206,64,1,64
SO51657,BK-R64Y-42,19169,20130125,20130201,20130206,1120,1,1120
SO51657,LJ-0192-X,19169,20130125,20130201,20130206,50,1,50
SO51658,BK-T79Y-60,14189,20130125,20130201,20130206,2384,1,2384
SO51658,HL-U509,14189,20130125,20130201,20130206,35,1,35
SO51659,BK-T18Y-62,14275,20130125,20130201,20130206,742,1,742
SO51659,BC-R205,14275,20130125,20130201,20130206,9,1,9
SO51660,BK-M68S-38,12461,20130126,20130202,20130207,2320,1,2320
SO51660,BC-M005,12461,20130126,20130202,20130207,10,1,10
SO51660,WB-H098,12461,20130126,20130202,20130207,5,1,5
SO51660,HL-U509,12461,20130126,20130202,20130207,35,1,35
SO51661,BK-R79Y-44,20837,20130126,20130202,20130207,1701,1,1701
SO51661,TI-R628,20837,20130126,20130202,20130207,25,1,25
SO51661,TT-R982,20837,20130126,20130202,20130207,4,1,4
SO51661,HL-U509-B,20837,20130126,20130202,20130207,35,1,35
SO51662,BK-R89B-58,26382,20130126,20130202,20130207,2443,1,2443
SO51663,BK-R89B-44,16327,20130126,20130202,20130207,2443,1,2443
SO51663,BC-R205,16327,20130126,20130202,20130207,9,1,9
SO51663,WB-H098,16327,20130126,20130202,20130207,5,1,5
SO51663,CA-1098,16327,20130126,20130202,20130207,9,1,9
SO51664,BK-M38S-38,13742,20130126,20130202,20130207,769,1,769
SO51664,TI-M602,13742,20130126,20130202,20130207,30,1,30
SO51664,WB-H098,13742,20130126,20130202,20130207,5,1,5
SO51664,PK-7098,13742,20130126,20130202,20130207,2,1,2
SO51665,BK-M68S-38,11252,20130126,20130202,20130207,2320,1,2320
SO51665,FE-6654,11252,20130126,20130202,20130207,22,1,22
SO51666,BK-R19B-48,19264,20130126,20130202,20130207,540,1,540
SO51666,WB-H098,19264,20130126,20130202,20130207,5,1,5
SO51666,BC-R205,19264,20130126,20130202,20130207,9,1,9
SO51667,BK-M68S-46,11069,20130126,20130202,20130207,2320,1,2320
SO51668,BK-M68S-38,11101,20130126,20130202,20130207,2320,1,2320
SO51668,RA-H123,11101,20130126,20130202,20130207,120,1,120
SO51669,CA-1098,26306,20130126,20130202,20130207,9,1,9
SO51669,BK-T18Y-62,26306,20130126,20130202,20130207,742,1,742
SO51670,BK-T79Y-46,24421,20130126,20130202,20130207,2384,1,2384
SO51670,CA-1098,24421,20130126,20130202,20130207,9,1,9
SO51670,SJ-0194-M,24421,20130126,20130202,20130207,54,1,54
SO51671,BK-R19B-44,22398,20130126,20130202,20130207,540,1,540
SO51672,BK-R89B-44,19435,20130127,20130203,20130208,2443,1,2443
SO51672,BC-R205,19435,20130127,20130203,20130208,9,1,9
SO51672,WB-H098,19435,20130127,20130203,20130208,5,1,5
SO51673,BK-R89B-58,16400,20130127,20130203,20130208,2443,1,2443
SO51673,TI-R982,16400,20130127,20130203,20130208,33,1,33
SO51673,TT-R982,16400,20130127,20130203,20130208,4,1,4
SO51673,HL-U509-B,16400,20130127,20130203,20130208,35,1,35
SO51674,BK-R89B-44,23597,20130127,20130203,20130208,2443,1,2443
SO51674,TT-R982,23597,20130127,20130203,20130208,4,1,4
SO51674,TI-R982,23597,20130127,20130203,20130208,33,1,33
SO51674,PK-7098,23597,20130127,20130203,20130208,2,1,2
SO51675,BK-M18B-44,15548,20130127,20130203,20130208,540,1,540
SO51675,BC-M005,15548,20130127,20130203,20130208,10,1,10
SO51675,WB-H098,15548,20130127,20130203,20130208,5,1,5
SO51676,BK-R89B-44,20037,20130127,20130203,20130208,2443,1,2443
SO51676,TI-R982,20037,20130127,20130203,20130208,33,1,33
SO51676,RA-H123,20037,20130127,20130203,20130208,120,1,120
SO51677,BK-M68S-42,11290,20130127,20130203,20130208,2320,1,2320
SO51677,HL-U509-R,11290,20130127,20130203,20130208,35,1,35
SO51678,BK-M68B-46,11224,20130127,20130203,20130208,2295,1,2295
SO51678,HL-U509-R,11224,20130127,20130203,20130208,35,1,35
SO51679,BK-M68B-42,11090,20130127,20130203,20130208,2295,1,2295
SO51679,HY-1023-70,11090,20130127,20130203,20130208,55,1,55
SO51679,GL-H102-S,11090,20130127,20130203,20130208,24,1,24
SO51680,BK-T18U-44,12281,20130127,20130203,20130208,742,1,742
SO51680,HL-U509-R,12281,20130127,20130203,20130208,35,1,35
SO51681,BK-T18U-54,12272,20130127,20130203,20130208,742,1,742
SO51681,BC-R205,12272,20130127,20130203,20130208,9,1,9
SO51682,BK-M68S-46,11057,20130127,20130203,20130208,2320,1,2320
SO51683,BK-M68B-38,11095,20130127,20130203,20130208,2295,1,2295
SO51683,BC-M005,11095,20130127,20130203,20130208,10,1,10
SO51683,WB-H098,11095,20130127,20130203,20130208,5,1,5
SO51683,SJ-0194-M,11095,20130127,20130203,20130208,54,1,54
SO51684,BK-M68B-38,11451,20130127,20130203,20130208,2295,1,2295
SO51684,FE-6654,11451,20130127,20130203,20130208,22,1,22
SO51684,BC-M005,11451,20130127,20130203,20130208,10,1,10
SO51684,WB-H098,11451,20130127,20130203,20130208,5,1,5
SO51684,HL-U509,11451,20130127,20130203,20130208,35,1,35
SO51685,BK-R64Y-44,19201,20130127,20130203,20130208,1120,1,1120
SO51686,BK-R19B-58,21013,20130127,20130203,20130208,540,1,540
SO51686,BC-R205,21013,20130127,20130203,20130208,9,1,9
SO51687,BK-T79U-54,14181,20130127,20130203,20130208,2384,1,2384
SO51687,HL-U509-R,14181,20130127,20130203,20130208,35,1,35
SO51687,CA-1098,14181,20130127,20130203,20130208,9,1,9
SO51688,BK-T44U-60,16310,20130127,20130203,20130208,1215,1,1215
SO51688,HL-U509-B,16310,20130127,20130203,20130208,35,1,35
SO51689,BK-T44U-46,26825,20130127,20130203,20130208,1215,1,1215
SO51689,WB-H098,26825,20130127,20130203,20130208,5,1,5
SO51689,BC-R205,26825,20130127,20130203,20130208,9,1,9
SO51876,BK-R89B-44,18301,20130128,20130204,20130209,2443,1,2443
SO51876,HL-U509,18301,20130128,20130204,20130209,35,1,35
SO51877,BK-M68S-46,11409,20130128,20130204,20130209,2320,1,2320
SO51877,TT-M928,11409,20130128,20130204,20130209,5,1,5
SO51877,TI-M823,11409,20130128,20130204,20130209,35,1,35
SO51877,HL-U509-R,11409,20130128,20130204,20130209,35,1,35
SO51878,BK-M68S-38,11468,20130128,20130204,20130209,2320,1,2320
SO51879,CA-1098,28788,20130128,20130204,20130209,9,1,9
SO51880,BC-R205,12204,20130128,20130204,20130209,9,1,9
SO51880,WB-H098,12204,20130128,20130204,20130209,5,1,5
SO51880,SO-R809-M,12204,20130128,20130204,20130209,9,1,9
SO51881,TT-M928,21407,20130128,20130204,20130209,5,1,5
SO51881,TI-M823,21407,20130128,20130204,20130209,35,1,35
SO51881,PK-7098,21407,20130128,20130204,20130209,2,1,2
SO51882,TT-T092,27688,20130128,20130204,20130209,5,1,5
SO51882,PK-7098,27688,20130128,20130204,20130209,2,1,2
SO51882,ST-1401,27688,20130128,20130204,20130209,159,1,159
SO51883,HL-U509,15138,20130128,20130204,20130209,35,1,35
SO51884,TI-T723,16338,20130128,20130204,20130209,29,1,29
SO51884,TT-T092,16338,20130128,20130204,20130209,5,1,5
SO51884,GL-H102-L,16338,20130128,20130204,20130209,24,1,24
SO51885,PK-7098,15640,20130128,20130204,20130209,2,1,2
SO51886,PK-7098,18293,20130128,20130204,20130209,2,1,2
SO51887,SJ-0194-S,11530,20130128,20130204,20130209,54,1,54
SO51887,GL-H102-M,11530,20130128,20130204,20130209,24,1,24
SO51888,TT-R982,29079,20130128,20130204,20130209,4,1,4
SO51888,HL-U509-R,29079,20130128,20130204,20130209,35,1,35
SO51888,VE-C304-L,29079,20130128,20130204,20130209,64,1,64
SO51889,TI-R092,27659,20130128,20130204,20130209,21,1,21
SO51889,SJ-0194-L,27659,20130128,20130204,20130209,54,1,54
SO51890,TI-R982,15571,20130128,20130204,20130209,33,1,33
SO51890,PK-7098,15571,20130128,20130204,20130209,2,1,2
SO51891,TI-R982,24940,20130128,20130204,20130209,33,1,33
SO51891,PK-7098,24940,20130128,20130204,20130209,2,1,2
SO51892,TI-R982,24293,20130128,20130204,20130209,33,1,33
SO51892,PK-7098,24293,20130128,20130204,20130209,2,1,2
SO51893,TI-M602,23556,20130128,20130204,20130209,30,1,30
SO51894,TI-R982,14567,20130128,20130204,20130209,33,1,33
SO51894,TT-R982,14567,20130128,20130204,20130209,4,1,4
SO51894,HL-U509,14567,20130128,20130204,20130209,35,1,35
SO51894,GL-H102-S,14567,20130128,20130204,20130209,24,1,24
SO51895,TI-R982,24994,20130128,20130204,20130209,33,1,33
SO51895,PK-7098,24994,20130128,20130204,20130209,2,1,2
SO51896,TI-M602,15856,20130128,20130204,20130209,30,1,30
SO51896,TT-M928,15856,20130128,20130204,20130209,5,1,5
SO51896,PK-7098,15856,20130128,20130204,20130209,2,1,2
SO51897,WB-H098,13199,20130128,20130204,20130209,5,1,5
SO51897,BC-M005,13199,20130128,20130204,20130209,10,1,10
SO51897,CL-9009,13199,20130128,20130204,20130209,8,1,8
SO51898,BC-M005,15507,20130128,20130204,20130209,10,1,10
SO51898,WB-H098,15507,20130128,20130204,20130209,5,1,5
SO51898,SJ-0194-S,15507,20130128,20130204,20130209,54,1,54
SO51899,WB-H098,16982,20130128,20130204,20130209,5,1,5
SO51899,HL-U509-R,16982,20130128,20130204,20130209,35,1,35
SO51899,LJ-0192-L,16982,20130128,20130204,20130209,50,1,50
SO51900,TT-M928,14870,20130128,20130204,20130209,5,1,5
SO51900,FE-6654,14870,20130128,20130204,20130209,22,1,22
SO51900,LJ-0192-S,14870,20130128,20130204,20130209,50,1,50
SO51900,CA-1098,14870,20130128,20130204,20130209,9,1,9
SO51901,TI-M823,15703,20130128,20130204,20130209,35,1,35
SO51901,TT-M928,15703,20130128,20130204,20130209,5,1,5
SO51901,HL-U509-B,15703,20130128,20130204,20130209,35,1,35
SO51902,SH-W890-L,13571,20130128,20130204,20130209,70,1,70
SO51902,GL-H102-S,13571,20130128,20130204,20130209,24,1,24
SO51902,LJ-0192-M,13571,20130128,20130204,20130209,50,1,50
SO51903,TI-R628,19344,20130128,20130204,20130209,25,1,25
SO51903,PK-7098,19344,20130128,20130204,20130209,2,1,2
SO51903,ST-1401,19344,20130128,20130204,20130209,159,1,159
SO51904,TT-R982,14204,20130128,20130204,20130209,4,1,4
SO51904,TI-R982,14204,20130128,20130204,20130209,33,1,33
SO51904,HL-U509,14204,20130128,20130204,20130209,35,1,35
SO51905,TT-R982,23941,20130128,20130204,20130209,4,1,4
SO51905,HL-U509,23941,20130128,20130204,20130209,35,1,35
SO51906,TI-T723,23962,20130128,20130204,20130209,29,1,29
SO51907,TT-T092,16192,20130128,20130204,20130209,5,1,5
SO51907,GL-H102-S,16192,20130128,20130204,20130209,24,1,24
SO51908,TI-R092,12392,20130128,20130204,20130209,21,1,21
SO51908,TT-R982,12392,20130128,20130204,20130209,4,1,4
SO51909,TT-T092,11566,20130128,20130204,20130209,5,1,5
SO51909,LJ-0192-L,11566,20130128,20130204,20130209,50,1,50
SO51910,TI-M823,14079,20130128,20130204,20130209,35,1,35
SO51910,PK-7098,14079,20130128,20130204,20130209,2,1,2
SO51911,TI-M823,11746,20130128,20130204,20130209,35,1,35
SO51911,TT-M928,11746,20130128,20130204,20130209,5,1,5
SO51911,PK-7098,11746,20130128,20130204,20130209,2,1,2
SO51912,TI-M823,13015,20130128,20130204,20130209,35,1,35
SO51913,FE-6654,14329,20130128,20130204,20130209,22,1,22
SO51913,WB-H098,14329,20130128,20130204,20130209,5,1,5
SO51913,BC-M005,14329,20130128,20130204,20130209,10,1,10
SO51913,HY-1023-70,14329,20130128,20130204,20130209,55,1,55
SO51914,BK-R89B-44,22895,20130128,20130204,20130209,2443,1,2443
SO51914,CL-9009,22895,20130128,20130204,20130209,8,1,8
SO51915,BK-R89B-58,20200,20130128,20130204,20130209,2443,1,2443
SO51915,TT-R982,20200,20130128,20130204,20130209,4,1,4
SO51915,TI-R982,20200,20130128,20130204,20130209,33,1,33
SO51916,BK-M68B-38,11693,20130128,20130204,20130209,2295,1,2295
SO51917,BK-T79U-46,28311,20130128,20130204,20130209,2384,1,2384
SO51917,BC-R205,28311,20130128,20130204,20130209,9,1,9
SO51918,BK-R19B-52,22330,20130128,20130204,20130209,540,1,540
SO51918,BC-R205,22330,20130128,20130204,20130209,9,1,9
SO51918,WB-H098,22330,20130128,20130204,20130209,5,1,5
SO51918,HY-1023-70,22330,20130128,20130204,20130209,55,1,55
SO51919,BK-R19B-52,22284,20130128,20130204,20130209,540,1,540
SO51919,TI-R092,22284,20130128,20130204,20130209,21,1,21
SO51919,TT-R982,22284,20130128,20130204,20130209,4,1,4
SO51919,HL-U509,22284,20130128,20130204,20130209,35,1,35
SO51920,BK-R64Y-42,19413,20130128,20130204,20130209,1120,1,1120
SO51920,TI-R628,19413,20130128,20130204,20130209,25,1,25
SO51921,BK-T44U-46,16392,20130128,20130204,20130209,1215,1,1215
SO51921,HL-U509-R,16392,20130128,20130204,20130209,35,1,35
SO51922,BK-R64Y-38,24611,20130129,20130205,20130210,1120,1,1120
SO51922,VE-C304-S,24611,20130129,20130205,20130210,64,1,64
SO51922,HL-U509-B,24611,20130129,20130205,20130210,35,1,35
SO51923,BK-M68S-42,11420,20130129,20130205,20130210,2320,1,2320
SO51923,FE-6654,11420,20130129,20130205,20130210,22,1,22
SO51923,HL-U509-B,11420,20130129,20130205,20130210,35,1,35
SO51924,CL-9009,28607,20130129,20130205,20130210,8,1,8
SO51925,BC-R205,11091,20130129,20130205,20130210,9,1,9
SO51925,WB-H098,11091,20130129,20130205,20130210,5,1,5
SO51926,TI-R628,14557,20130129,20130205,20130210,25,1,25
SO51926,TT-R982,14557,20130129,20130205,20130210,4,1,4
SO51926,HL-U509-R,14557,20130129,20130205,20130210,35,1,35
SO51927,TT-M928,25811,20130129,20130205,20130210,5,1,5
SO51927,FE-6654,25811,20130129,20130205,20130210,22,1,22
SO51927,HL-U509-B,25811,20130129,20130205,20130210,35,1,35
SO51927,GL-H102-M,25811,20130129,20130205,20130210,24,1,24
SO51928,BC-M005,29307,20130129,20130205,20130210,10,1,10
SO51928,WB-H098,29307,20130129,20130205,20130210,5,1,5
SO51929,SJ-0194-M,17062,20130129,20130205,20130210,54,1,54
SO51930,HL-U509-R,15766,20130129,20130205,20130210,35,1,35
SO51931,CL-9009,13615,20130129,20130205,20130210,8,1,8
SO51932,CA-1098,12098,20130129,20130205,20130210,9,1,9
SO51933,TT-R982,11276,20130129,20130205,20130210,4,1,4
SO51933,TI-R628,11276,20130129,20130205,20130210,25,1,25
SO51933,PK-7098,11276,20130129,20130205,20130210,2,1,2
SO51934,TT-R982,28237,20130129,20130205,20130210,4,1,4
SO51934,TI-R092,28237,20130129,20130205,20130210,21,1,21
SO51934,CL-9009,28237,20130129,20130205,20130210,8,1,8
SO51935,TI-T723,26584,20130129,20130205,20130210,29,1,29
